gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Actual_Churn,Churn_Probability,Risk_Segment,MonthlyCharges_Actual,Annual_Value
0,0,0,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,1,-1.463142437343091,0,1,0,0,1,0,0.41432485256855733,Medium Risk,20.950000000000003,251.40000000000003
1,0,1,1,-1.2861451872261145,1,0,0,0,0,0,0,1,0,0,0.4982628611374851,1,0,0,1,0,1,0.8232519022744778,High Risk,80.0,960.0
1,0,0,0,0.3438307453960605,1,1,0,0,1,0,0,0,0,1,-0.3088861439950804,0,0,0,0,0,0,0.3999754534667106,Low Risk,55.7,668.4000000000001
1,0,1,1,0.955071720129376,1,0,1,1,1,0,0,0,2,1,-0.1727005093842362,0,0,0,0,0,0,0.037543983653966634,Low Risk,59.8,717.5999999999999
1,0,1,0,1.5663126948626918,1,1,1,0,1,1,1,1,2,1,1.4465799021471455,1,0,1,0,0,0,0.1137314324266555,Low Risk,108.55,1302.6
0,0,1,1,-0.3489090259683637,1,0,0,0,0,0,0,0,1,0,-1.498019246206844,0,1,0,0,1,0,0.10682855231317004,Low Risk,19.9,238.79999999999998
0,1,0,0,-1.2453957889105598,1,1,0,1,0,0,0,0,0,1,-0.2806525368196617,0,0,1,0,0,0,0.6974568060110194,Medium Risk,56.55,678.5999999999999
0,0,0,0,-1.2046463905950056,1,1,0,0,0,1,1,0,0,0,-0.0132636688642233,0,0,0,1,0,0,0.6916762936219418,Medium Risk,64.6,775.1999999999999
0,0,1,0,1.5663126948626918,1,1,0,0,0,0,0,0,2,1,-1.3468864077972482,0,1,1,0,0,0,0.026206879087509877,Low Risk,24.450000000000003,293.40000000000003
1,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,0,1,-1.5295744542264298,0,1,0,0,1,1,0.38808169228473927,Low Risk,18.950000000000003,227.40000000000003
1,1,1,0,0.832823525182713,1,1,0,1,1,0,1,1,0,1,1.2904646624712994,1,0,0,1,0,1,0.7451723246580394,High Risk,103.85,1246.1999999999998
1,0,1,1,1.1180693133915935,1,0,1,1,0,1,1,1,0,1,0.4667076531178991,0,0,1,0,0,0,0.1646323020119552,Low Risk,79.05,948.5999999999999
0,0,1,1,1.5663126948626918,1,1,0,1,1,0,0,1,2,1,1.0214149940937776,1,0,1,0,0,0,0.12027277438862428,Low Risk,95.75,1149.0
0,1,0,0,-0.4304078225994724,1,0,1,1,0,0,0,0,0,0,0.5547300754883231,1,0,0,1,0,0,0.6570411366461537,Medium Risk,81.7,980.4000000000001
0,0,0,0,0.2623319487649518,1,0,0,0,1,1,0,0,2,1,0.5132100649362364,1,0,0,1,0,1,0.2393046898462474,Low Risk,80.45,965.4000000000001
1,0,0,0,-1.2861451872261145,1,0,0,0,1,0,0,0,0,1,-0.4816093878917613,0,0,0,1,0,1,0.7149269454951578,High Risk,50.5,606.0
1,0,0,0,-0.6341548141772443,1,0,0,0,0,0,0,0,1,1,-1.4780896411418425,0,1,0,0,1,0,0.19081304180109623,Low Risk,20.499999999999993,245.99999999999991
0,0,0,0,-0.9601500007016792,1,0,0,0,0,0,1,1,0,1,0.7772773320475079,1,0,0,0,1,0,0.840443225757632,High Risk,88.4,1060.8000000000002
0,0,0,0,-0.8379018057550162,1,1,1,0,0,0,0,0,0,1,0.4633860522737323,1,0,0,1,0,1,0.7860997158527147,High Risk,78.95,947.4000000000001
0,0,1,0,-0.3489090259683637,1,0,0,0,0,0,0,0,1,0,-1.4897152440964267,0,1,0,0,1,0,0.12982031681247813,Low Risk,20.15,241.79999999999998
0,0,1,0,-0.4711572209150268,1,1,0,0,0,0,0,1,0,1,0.7141669160083359,1,0,0,1,0,1,0.8379323065931887,High Risk,86.5,1038.0
0,0,0,0,0.8735729234982674,1,0,1,1,0,0,1,1,1,1,1.164243830392956,1,0,1,0,0,0,0.30233459117083694,Low Risk,100.05000000000001,1200.6000000000001
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,-1.49137604451851,0,1,0,0,1,1,0.44943273543632184,Medium Risk,20.1,241.20000000000002
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.4814112419860093,0,1,0,0,1,1,0.3921187184443195,Low Risk,20.4,244.79999999999998
0,0,1,1,1.3218163049693654,1,1,1,1,0,1,1,1,2,1,0.5813028822416585,0,0,0,0,0,0,0.04410593052881198,Low Risk,82.5,990.0
1,0,0,0,-0.2674102293372549,1,0,1,0,0,1,1,1,1,0,0.3321828189291382,0,0,0,0,0,0,0.21380648608989217,Low Risk,75.0,900.0
0,0,0,0,-0.7971524074394618,1,1,1,1,0,0,1,0,0,1,1.0513094016912805,1,0,0,1,0,1,0.8187217545636358,High Risk,96.65,1159.8000000000002
1,1,0,0,0.0585849571871799,1,0,0,0,0,0,0,0,0,0,0.1378691695453726,1,0,1,0,0,0,0.5742333500708808,Medium Risk,69.15,829.8000000000001
1,0,1,0,1.607062093178246,1,1,0,0,0,0,0,0,2,0,-1.3037055968230782,0,1,1,0,0,0,0.020401603367956853,Low Risk,25.75,309.0
0,0,0,0,-1.0823981956483424,1,0,0,0,1,0,0,1,0,0,0.6278052940599959,1,0,0,1,0,1,0.8385228531940384,High Risk,83.9,1006.8000000000001
1,0,0,0,-0.3489090259683637,1,0,0,0,0,0,1,1,0,1,0.8420485485087629,1,0,0,1,0,1,0.8295682418607845,High Risk,90.35,1084.1999999999998
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,1,-1.4797504415639258,0,1,0,0,1,0,0.4427726439921711,Medium Risk,20.450000000000003,245.40000000000003
1,0,0,0,-1.0823981956483424,1,0,0,1,0,0,1,0,0,0,-0.1843261123388203,0,0,0,1,0,0,0.6648490064614526,Medium Risk,59.45,713.4000000000001
1,0,1,1,1.403315101600474,1,0,1,1,0,0,0,0,2,1,-0.3587101566575845,0,0,0,0,0,0,0.025869486177314945,Low Risk,54.2,650.4000000000001
1,1,1,1,0.0993343555027343,1,0,0,1,0,1,1,1,0,1,0.367059627792891,0,0,0,1,0,0,0.49960106302759233,Medium Risk,76.05,912.5999999999999
0,0,0,0,-0.1451620343905918,0,0,0,0,0,1,0,0,0,1,-1.12267835081598,0,0,0,1,0,0,0.5177522253358731,Medium Risk,31.200000000000003,374.40000000000003
0,0,0,1,-0.4711572209150268,1,0,1,0,1,0,0,1,1,0,-0.004959666753806,0,0,0,0,1,0,0.20933182170086498,Low Risk,64.85,778.1999999999999
1,0,1,1,-0.2266608310217006,1,1,0,0,0,0,0,0,0,1,0.3570948252603902,1,0,0,0,0,0,0.6489020397420909,Medium Risk,75.75,909.0
1,1,1,0,-1.2861451872261145,0,0,0,0,0,0,0,0,0,0,-1.326956802732247,0,0,0,1,0,1,0.7496362095656104,High Risk,25.049999999999997,300.59999999999997
1,0,1,0,1.607062093178246,1,1,1,1,1,1,1,1,2,0,0.9068197649700184,0,0,1,0,0,0,0.03857373340848183,Low Risk,92.3,1107.6
1,0,1,1,1.1995681100227022,1,1,1,1,0,0,1,1,0,1,1.345271076400054,1,0,0,1,0,0,0.5146759004853255,Medium Risk,105.5,1266.0
1,0,1,0,-0.6341548141772443,1,1,0,1,1,0,1,1,0,1,1.2472838514971292,1,0,0,1,0,0,0.879187870613644,High Risk,102.55,1230.6
1,1,0,0,-0.7564030091239073,1,0,0,0,0,0,1,1,0,0,0.8453701493529301,1,0,1,0,0,1,0.8107911461279201,High Risk,90.45,1085.4
0,0,1,0,-1.1231475939638966,1,0,0,0,0,0,0,0,0,0,0.164441976298708,1,0,0,1,0,1,0.7974148516991377,High Risk,69.95,839.4000000000001
0,0,0,0,-1.2861451872261145,1,0,0,0,1,0,0,0,0,0,0.3770244303253917,1,0,0,1,0,1,0.8257047537378874,High Risk,76.35,916.1999999999999
1,0,0,0,-0.5934054158616899,1,1,0,0,0,0,0,0,0,0,0.3039492117537195,1,0,0,0,1,0,0.7019246171001511,High Risk,74.15,889.8000000000001
0,0,0,0,0.0993343555027343,1,1,1,0,1,1,1,1,1,1,0.6958981113654179,0,0,1,0,0,1,0.26064358536688725,Low Risk,85.95,1031.4
0,0,1,1,-0.7564030091239073,1,0,0,0,0,0,0,0,2,1,-1.5046624478951778,0,1,0,0,1,0,0.08729557134637735,Low Risk,19.700000000000003,236.40000000000003
0,0,1,1,-0.1044126360750375,1,0,0,0,0,0,0,0,2,0,-1.5179488512718458,0,1,0,0,1,0,0.044255844166512195,Low Risk,19.299999999999997,231.59999999999997
1,0,0,1,-0.7971524074394618,1,0,0,0,0,0,1,0,0,1,0.441795646786647,1,0,1,0,0,0,0.7418083743842481,High Risk,78.3,939.5999999999999
1,0,0,0,1.2810669066538112,1,1,1,1,1,1,1,0,1,0,0.5397828716895718,0,0,0,1,0,0,0.1065364068015929,Low Risk,81.25,975.0
0,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,1,0,-1.5046624478951778,0,1,0,0,1,0,0.17662771288180737,Low Risk,19.700000000000003,236.40000000000003
0,0,1,0,1.607062093178246,1,1,0,0,0,0,0,0,2,0,-1.3402432061089145,0,1,0,0,0,0,0.02019785999387534,Low Risk,24.65,295.79999999999995
1,0,0,0,0.9958211184449304,0,0,1,0,1,0,1,1,0,1,-0.3736573604563358,0,0,0,1,0,0,0.432747251686095,Medium Risk,53.75,645.0
1,0,1,0,1.158818711707148,1,1,1,0,1,0,0,1,2,1,0.1627811758766246,0,0,0,0,1,0,0.06854612865793487,Low Risk,69.9,838.8000000000001
0,1,0,0,1.607062093178246,1,1,1,1,0,1,1,1,2,1,1.4980647152317328,1,0,0,0,0,0,0.11819725439415255,Low Risk,110.1,1321.1999999999998
1,0,1,1,1.4440644999160286,1,1,1,1,1,1,1,1,2,1,1.6508583540634123,1,0,0,0,0,0,0.09680361150893692,Low Risk,114.7,1376.4
1,0,1,0,-0.6341548141772443,1,0,0,0,0,0,0,0,0,1,0.1793891800974593,1,0,0,0,0,1,0.7097154991655351,High Risk,70.4,844.8000000000001
1,0,0,0,-0.6749042124927986,1,0,0,0,0,1,0,0,0,1,-0.516486196755514,0,0,0,0,1,0,0.44626610185518706,Medium Risk,49.45,593.4000000000001
1,0,1,1,-0.9194006023861248,1,0,0,0,0,0,0,0,1,0,-1.4797504415639258,0,1,0,0,1,0,0.1550618618781899,Low Risk,20.450000000000003,245.40000000000003
0,1,0,0,-1.2861451872261145,0,0,0,0,0,0,0,0,0,1,-1.3219744014659962,0,0,0,1,0,1,0.792675219347651,High Risk,25.200000000000003,302.40000000000003
0,0,1,1,0.5475777369738324,1,0,0,0,1,1,0,1,1,0,0.8619781535737647,1,0,0,0,0,0,0.2398694230459825,Low Risk,90.95,1091.4
1,0,0,1,0.3030813470805062,1,0,1,1,0,0,0,0,0,1,-0.3238333477938317,0,0,0,0,1,1,0.21857962563660782,Low Risk,55.25,663.0
1,0,0,0,1.1995681100227022,1,0,0,0,0,0,0,0,2,1,-1.4930368449405935,0,1,1,0,0,0,0.02736824243882322,Low Risk,20.050000000000004,240.60000000000005
0,0,0,0,1.158818711707148,1,1,0,0,1,0,0,1,0,0,0.8038501388008433,1,0,0,0,1,0,0.4675461780304949,Medium Risk,89.2,1070.4
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,-0.6609758334767758,0,0,0,0,0,1,0.6255229059123923,Medium Risk,45.1,541.2
0,1,1,0,0.832823525182713,1,0,0,1,1,1,1,0,1,1,0.9632869793208564,1,0,0,1,0,0,0.38682762463344816,Low Risk,94.0,1128.0
1,0,1,0,-1.2046463905950056,0,0,0,0,0,0,0,0,0,0,-1.3286176031543302,0,0,0,0,1,0,0.6261753681474362,Medium Risk,25.0,300.0
1,0,1,0,-1.2046463905950056,1,1,0,0,0,0,0,0,0,1,-1.3751200149726672,0,1,0,0,1,0,0.48890084310524223,Medium Risk,23.6,283.20000000000005
1,0,0,0,-0.0636632377594831,1,0,0,1,0,0,1,1,0,1,0.9798949835416908,1,0,0,1,0,0,0.7859035821814144,High Risk,94.5,1134.0
0,0,1,1,0.832823525182713,1,0,0,1,1,1,1,1,0,1,1.4366150996146447,1,0,0,0,0,0,0.4670627109503356,Medium Risk,108.25,1299.0
1,0,0,0,-1.0823981956483424,1,0,1,0,1,1,1,1,2,1,0.5065668632479025,0,0,0,0,1,0,0.23635006663386499,Low Risk,80.25,963.0
0,0,0,0,-0.715653610808353,1,0,0,0,1,0,1,1,0,1,0.9632869793208564,1,0,1,0,0,0,0.8223576019127079,High Risk,94.0,1128.0
0,1,1,1,1.607062093178246,1,1,1,1,1,1,1,1,2,1,0.8154757417554275,0,0,1,0,0,0,0.04487173976555143,Low Risk,89.55,1074.6
1,0,1,0,0.3030813470805062,1,0,0,1,0,0,0,0,0,1,-0.4932349908463456,0,0,0,0,1,0,0.3246743533750492,Low Risk,50.15,601.8
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.5030016474730945,0,1,0,0,1,1,0.390676683803243,Low Risk,19.749999999999993,236.99999999999991
0,0,0,0,0.1400837538182887,0,0,0,1,0,1,0,0,0,1,-1.0014399200038868,0,0,0,0,0,0,0.3608064520682937,Low Risk,34.85,418.20000000000005
0,0,0,0,-1.0008993990172337,1,1,0,0,0,0,1,0,0,1,0.7324357206512541,1,0,0,1,0,1,0.8863422870728395,High Risk,87.05,1044.6
0,0,1,0,-1.1231475939638966,1,0,0,0,0,0,0,0,0,1,0.1312259678570386,1,0,0,1,0,0,0.831899185334452,High Risk,68.95,827.4000000000001
0,1,1,0,1.36256570328492,1,1,0,1,1,0,1,1,1,0,1.3153766688025514,1,0,1,0,0,0,0.33868156008633943,Low Risk,104.6,1255.1999999999998
1,0,0,0,-0.1044126360750375,1,0,1,1,0,1,1,0,1,0,0.1793891800974593,0,0,0,1,0,0,0.1991517130300692,Low Risk,70.4,844.8000000000001
0,0,0,1,-1.041648797332788,0,0,1,0,0,0,0,0,0,0,-1.1691807626343174,0,0,0,0,1,0,0.46272039268944837,Medium Risk,29.799999999999997,357.59999999999997
1,1,1,0,-1.041648797332788,1,1,0,0,1,0,1,1,0,1,1.1376710236396204,1,0,0,1,0,1,0.9261727960901477,High Risk,99.25,1191.0
1,0,0,0,0.9958211184449304,0,0,0,0,1,1,1,1,2,0,-0.3869437638330035,0,0,1,0,0,0,0.08836394533348789,Low Risk,53.35,640.2
0,0,1,1,-1.2861451872261145,1,0,0,0,1,0,0,0,0,0,-0.4832701883138446,0,0,0,0,1,1,0.5252661507239768,Medium Risk,50.45,605.4000000000001
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-0.6526718313663585,0,0,0,0,1,0,0.568844824994872,Medium Risk,45.35,544.2
1,1,0,0,-0.4304078225994724,1,1,0,0,0,1,1,0,0,1,0.8470309497750135,1,0,0,0,0,1,0.7603653711337023,High Risk,90.5,1086.0
0,0,1,1,-1.2861451872261145,1,0,0,0,0,0,1,0,0,1,0.4999236615595684,1,0,0,0,1,1,0.8068141691462914,High Risk,80.05,960.5999999999999
0,0,0,0,-0.6749042124927986,1,1,0,0,0,0,0,0,0,1,0.3238788168187209,1,0,1,0,0,0,0.7614673513157637,High Risk,74.75,897.0
1,0,1,1,0.955071720129376,1,1,0,0,0,0,0,0,2,0,-1.3568512103297492,0,1,0,0,0,0,0.026041221802946126,Low Risk,24.15,289.79999999999995
1,0,0,0,0.3030813470805062,1,1,0,1,1,0,1,1,0,1,1.2506054523412964,1,0,0,0,1,0,0.7189995458816009,High Risk,102.65,1231.8000000000002
0,0,1,1,-1.0008993990172337,1,0,0,0,0,0,0,0,0,0,-1.4598208364989242,0,1,1,0,0,0,0.29580715220052006,Low Risk,21.049999999999997,252.59999999999997
0,0,1,1,0.0993343555027343,1,1,1,0,1,1,1,0,0,0,0.2408387957145474,0,0,0,1,0,1,0.33484923346662765,Low Risk,72.25,867.0
1,0,0,0,1.2403175083382567,1,1,0,1,0,1,1,1,0,0,1.3419494755558872,1,0,0,1,0,0,0.5179687868134344,Medium Risk,105.4,1264.8000000000002
0,0,1,0,-1.041648797332788,1,0,1,0,0,0,0,0,0,1,-0.4882525895800952,0,0,0,0,0,0,0.5000426564335096,Medium Risk,50.3,603.5999999999999
1,0,0,0,-0.4304078225994724,1,1,0,0,0,0,0,0,0,1,-1.3336000044205805,0,1,1,0,0,0,0.3538836847039239,Low Risk,24.85,298.20000000000005
1,0,0,0,-1.1231475939638966,1,0,0,1,0,1,0,1,0,1,0.0199523395774459,0,0,0,0,0,0,0.5818128490033418,Medium Risk,65.6,787.1999999999999
0,1,0,1,0.0178355588716256,1,1,0,1,1,0,1,1,0,1,1.3402886751338037,1,0,0,0,0,0,0.7542337430333337,High Risk,105.35,1264.1999999999998
1,0,1,1,0.4660789403427237,1,1,0,0,0,0,0,0,1,0,-1.3336000044205805,0,1,0,1,0,0,0.10579419101400082,Low Risk,24.85,298.20000000000005
0,0,1,0,0.5475777369738324,1,1,0,1,0,1,1,1,1,1,1.2672134565621311,1,0,0,1,0,0,0.5089838763388865,Medium Risk,103.15,1237.8000000000002
0,1,1,0,1.1995681100227022,1,1,0,1,1,0,1,0,1,1,1.0944902126654503,1,0,1,0,0,0,0.3671292365376576,Low Risk,97.95,1175.4
0,0,0,0,-1.2861451872261145,1,0,0,0,1,0,0,0,0,0,0.3421476214616389,1,0,0,1,0,1,0.824292890945573,High Risk,75.3,903.5999999999999
1,0,0,0,-1.0823981956483424,0,0,0,1,0,0,0,0,0,1,-1.1459295567251486,0,0,1,0,0,1,0.6479786334561376,Medium Risk,30.5,366.0
1,1,0,0,-0.2266608310217006,1,1,0,1,0,0,0,0,0,1,0.5464260733779057,1,0,0,1,0,1,0.7860720511735398,High Risk,81.45,977.4000000000001
0,0,1,0,0.7105753302360499,1,1,0,0,1,0,1,1,1,0,0.3554340248383069,0,0,0,0,0,0,0.24177116849694422,Low Risk,75.7,908.4000000000001
1,1,0,0,-0.715653610808353,1,0,0,0,0,0,0,1,0,1,0.4783332560724836,1,0,0,1,0,1,0.8501199152502086,High Risk,79.4,952.8000000000001
1,0,0,0,-1.2046463905950056,1,1,0,0,0,0,0,1,0,1,0.6743077058783327,1,0,0,1,0,1,0.898475966838867,High Risk,85.3,1023.5999999999999
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,1,0,0,1,0.4966020607154017,1,0,0,1,0,0,0.8784537223655225,High Risk,79.95,959.4000000000001
1,0,0,0,-1.2453957889105598,1,0,0,0,0,1,1,1,0,0,0.1760675792532921,0,0,0,1,0,0,0.7052887977411649,High Risk,70.3,843.5999999999999
1,0,1,1,1.36256570328492,0,0,0,0,1,1,1,1,2,0,-0.3437629528588334,0,0,0,0,0,0,0.05640815220576367,Low Risk,54.65,655.8
0,0,1,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,0,-0.6427070288338578,0,0,0,0,1,0,0.5309738557221383,Medium Risk,45.65,547.8
0,1,0,0,-0.5526560175461356,1,0,1,1,0,1,1,1,0,1,1.3286630721792192,1,0,0,0,1,0,0.7062357949893294,High Risk,105.0,1260.0
1,1,1,0,-0.6749042124927986,1,1,0,0,0,0,1,0,0,1,0.6660037037679153,1,0,1,0,0,0,0.8315329694412973,High Risk,85.05,1020.5999999999999
1,1,1,1,1.36256570328492,1,1,0,0,1,0,1,1,0,1,1.1459750257500378,1,0,1,0,0,1,0.5434632246718633,Medium Risk,99.5,1194.0
1,1,0,0,0.8735729234982674,1,1,0,1,0,0,0,1,0,1,0.8320837459762621,1,0,0,1,0,0,0.6766193562765913,Medium Risk,90.05,1080.6
0,0,1,0,0.6698259319204956,0,0,0,1,0,1,1,1,1,1,-0.288956538930079,0,0,1,0,0,0,0.2353407278252933,Low Risk,56.3,675.5999999999999
1,0,0,0,-1.041648797332788,1,0,1,0,0,0,0,0,0,0,0.3105924134420529,1,0,0,0,1,0,0.651188853761182,Medium Risk,74.35,892.1999999999999
0,0,0,0,-0.9194006023861248,0,0,1,0,0,0,0,0,0,0,-1.1708415630564006,0,0,0,0,1,0,0.49454374977839943,Medium Risk,29.75,357.0
1,0,0,0,1.607062093178246,1,1,0,1,1,1,1,1,2,1,0.7839205337358415,0,0,0,0,0,0,0.06710553676007341,Low Risk,88.6,1063.1999999999998
1,1,0,1,0.955071720129376,1,0,1,0,0,0,1,1,1,0,0.9898597860741916,1,0,1,0,0,0,0.2442936671203562,Low Risk,94.8,1137.6
1,0,0,0,-0.715653610808353,1,0,0,0,0,0,0,0,0,1,-1.501340847051011,0,1,0,0,1,0,0.34779433793598635,Low Risk,19.799999999999997,237.59999999999997
1,0,0,0,0.7513247285516043,1,1,1,1,1,1,1,0,1,1,0.5364612708454051,0,0,1,0,0,0,0.13556662061077615,Low Risk,81.15,973.8000000000001
0,0,0,0,0.0585849571871799,1,0,1,0,1,1,1,1,1,1,0.4966020607154017,0,0,0,0,0,0,0.22106109905028767,Low Risk,79.95,959.4000000000001
0,0,0,0,-1.2861451872261145,1,0,1,1,0,0,0,0,0,1,-0.3354589507484161,0,0,0,1,0,1,0.6167728097216957,Medium Risk,54.9,658.8
1,0,1,0,-0.9601500007016792,1,1,0,1,1,0,0,1,0,1,0.1345475687012054,0,0,1,0,0,0,0.6778743081144881,Medium Risk,69.05,828.5999999999999
1,0,0,0,-1.2861451872261145,1,0,0,1,0,0,0,0,0,1,-0.4932349908463456,0,0,0,0,1,0,0.6108228858153852,Medium Risk,50.15,601.8
0,0,1,0,-0.1044126360750375,1,1,0,0,0,0,0,1,0,1,0.6643429033458319,1,0,0,1,0,1,0.7952765419879398,High Risk,85.0,1020.0
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,-0.6510110309442751,0,0,0,0,1,1,0.6261771623687017,Medium Risk,45.4,544.8
0,0,0,0,-1.2861451872261145,0,0,0,1,0,0,0,0,0,0,-1.1641983613680666,0,0,0,0,0,1,0.6266485928691841,Medium Risk,29.950000000000003,359.40000000000003
1,0,1,1,1.607062093178246,1,1,1,1,1,1,1,0,2,1,0.5264964683129039,0,0,0,0,0,0,0.03001861041284197,Low Risk,80.85,970.1999999999999
0,0,0,0,-0.4304078225994724,1,1,0,0,0,0,1,0,0,1,0.6361092961704131,1,0,0,0,0,0,0.7769233408265191,High Risk,84.15,1009.8000000000001
1,0,0,0,-0.6341548141772443,1,0,0,0,0,0,0,0,0,0,-1.4581600360768407,0,1,1,0,0,0,0.28591354545670067,Low Risk,21.1,253.20000000000002
1,0,1,1,1.1180693133915935,1,1,0,1,0,1,1,1,0,1,1.2871430616271329,1,0,0,0,0,0,0.4516152931015037,Medium Risk,103.75,1245.0
1,0,1,0,1.158818711707148,1,1,0,1,0,1,1,0,2,1,0.9666085801650228,1,0,0,1,0,1,0.19213829153959058,Low Risk,94.1,1129.1999999999998
0,0,1,0,-0.1859114327061462,1,0,0,1,1,0,0,1,0,0,0.8271013447100121,1,0,1,0,0,0,0.6383579259378316,Medium Risk,89.9,1078.8000000000002
1,0,1,0,1.4440644999160286,1,1,0,0,0,0,0,0,2,0,-1.326956802732247,0,1,1,0,0,0,0.022816425074449267,Low Risk,25.049999999999997,300.59999999999997
1,0,0,0,0.3438307453960605,1,1,0,0,0,0,0,0,0,1,-1.320313601043913,0,1,0,0,0,0,0.23643120101612644,Low Risk,25.25,303.0
1,0,1,0,0.0178355588716256,1,0,0,0,0,0,1,1,0,0,0.8719429561062655,1,0,0,1,0,0,0.7457310252403395,High Risk,91.25,1095.0
0,0,1,0,0.5475777369738324,0,0,1,1,0,0,1,0,0,0,-0.6460286296780248,0,0,0,1,0,0,0.3682831687867648,Low Risk,45.55,546.5999999999999
0,0,1,1,0.1808331521338431,1,1,0,0,0,0,1,1,0,1,1.004806989872943,1,0,0,1,0,0,0.7690831013057934,High Risk,95.25,1143.0
0,1,0,0,-0.715653610808353,1,1,0,1,0,0,0,1,0,0,0.8254405442879281,1,0,0,1,0,1,0.8424410351940101,High Risk,89.85,1078.1999999999998
0,1,0,0,-0.7564030091239073,1,1,0,1,1,0,1,1,0,1,1.3236806709129687,1,0,0,1,0,1,0.9059780012448817,High Risk,104.85,1258.1999999999998
1,0,0,0,-0.7971524074394618,1,0,0,1,1,0,0,0,0,1,0.4916196594491511,1,0,0,1,0,1,0.7947798785059511,High Risk,79.8,957.5999999999999
1,0,0,0,-1.2861451872261145,0,0,0,0,0,0,0,0,0,0,-1.348547208219332,0,0,0,0,1,0,0.640029901651375,Medium Risk,24.4,292.79999999999995
0,0,1,1,1.5663126948626918,1,0,0,0,0,0,0,0,2,0,-1.498019246206844,0,1,1,0,0,0,0.013312157471842183,Low Risk,19.9,238.79999999999998
0,0,1,1,0.0993343555027343,1,1,1,1,0,0,0,0,0,1,-0.1843261123388203,0,0,1,0,0,0,0.28958743009856314,Low Risk,59.45,713.4000000000001
1,0,0,0,0.7105753302360499,1,1,0,0,0,0,0,0,2,0,-1.3319392039984972,0,1,0,0,0,0,0.03879361298490597,Low Risk,24.9,298.79999999999995
1,0,0,0,1.1995681100227022,1,1,1,1,0,0,0,1,1,1,0.9068197649700184,1,0,0,0,0,0,0.24237276047063147,Low Risk,92.3,1107.6
0,0,0,0,1.5663126948626918,1,1,1,1,1,1,1,1,2,1,1.5993735409788248,1,0,1,0,0,0,0.10766230229661564,Low Risk,113.15,1357.8000000000002
1,0,1,1,-0.5934054158616899,1,0,1,0,1,0,1,0,0,1,0.7606693278266733,1,0,0,0,1,0,0.648783246982718,Medium Risk,87.9,1054.8000000000002
1,0,0,1,-0.9601500007016792,1,0,0,0,0,0,0,0,1,0,-1.49137604451851,0,1,0,0,1,0,0.1592693756219228,Low Risk,20.1,241.20000000000002
0,0,0,1,-0.3489090259683637,1,0,0,0,0,0,0,0,1,0,-1.4598208364989242,0,1,0,0,0,0,0.10831861012205123,Low Risk,21.049999999999997,252.59999999999997
1,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,2,1,0.7490437248720887,0,0,0,0,0,0,0.03766919104329794,Low Risk,87.55,1050.6
0,0,1,0,1.2810669066538112,1,0,0,0,0,0,0,0,2,0,-1.512966450005595,0,1,1,0,0,0,0.02023905033443811,Low Risk,19.450000000000003,233.40000000000003
1,0,1,1,1.2403175083382567,1,1,0,1,0,0,0,1,1,1,0.8752645569504323,1,0,0,1,0,0,0.338283013152296,Low Risk,91.35,1096.1999999999998
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,-0.6925310414963618,0,0,0,0,1,1,0.6234480750654778,Medium Risk,44.15,529.8
1,0,0,1,-0.9194006023861248,1,0,0,0,0,0,0,0,1,1,-1.4963584457847603,0,1,0,0,0,0,0.1889206198637037,Low Risk,19.950000000000003,239.40000000000003
1,0,1,1,0.2215825504493974,1,1,0,0,1,0,1,1,0,1,1.2007814396787924,1,0,1,0,0,0,0.7051184217668667,High Risk,101.15,1213.8000000000002
0,0,0,0,-1.2861451872261145,1,1,0,0,0,0,1,1,0,0,1.0180933932496108,1,0,0,0,1,1,0.8725522257984465,High Risk,95.65,1147.8000000000002
0,0,1,0,1.5663126948626918,0,0,0,1,1,1,1,1,2,0,-0.2241853224688237,0,0,0,0,0,0,0.055974273043043685,Low Risk,58.25,699.0
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,0.2109443881170448,1,0,0,1,0,1,0.8189009935634646,High Risk,71.35,856.1999999999999
1,0,0,0,-0.9601500007016792,1,1,0,0,0,0,0,0,0,1,0.3737028294812249,1,0,0,1,0,0,0.8509779610927144,High Risk,76.25,915.0
